"target_end_date","target","location","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2021-04-24,"1 wk ahead inc death","06","JHUAPL-Bucky","California",73.416289,76.3049523113913,5.435403,0,81.7403553113913
2021-04-24,"1 wk ahead inc death","06","Karlen-pypm","California",130,26.3815217391304,0,43.695652173913,70.0771739130435
2021-04-24,"1 wk ahead inc death","06","KITmetricslab-select_ensemble","California",50.735213487145,21.6945539892646,0,9.35466797669144,31.0492219659561
2021-04-24,"1 wk ahead inc death","06","LANL-GrowthRate","California",38,11.4142934782609,9.73913043478261,0,21.1534239130435
2021-04-24,"1 wk ahead inc death","06","MIT_CritData-GBCF","California",323,0.452173913043478,0,321,321.452173913043
2021-04-24,"1 wk ahead inc death","06","MOBS-GLEAM_COVID","California",117.236547617942,35.2208678408447,0,27.8499256810662,63.0707935219109
2021-04-24,"1 wk ahead inc death","06","RobertWalraven-ESG","California",19.49,41.376852173913,0,0.847391304347827,42.2242434782609
2021-04-24,"1 wk ahead inc death","06","SteveMcConnell-CovidComplete","California",148,28.6778260869565,0,63.1913043478261,91.8691304347826
2021-04-24,"1 wk ahead inc death","06","UA-EpiCovDA","California",21,20.8904347826087,0,1.60869565217391,22.4991304347826
2021-04-24,"1 wk ahead inc death","06","UCSD_NEU-DeepGLEAM","California",120.582386641532,23.1703170914468,0,47.844814777155,71.0151318686018
2021-04-24,"1 wk ahead inc death","06","UMass-MechBayes","California",86,25.0117391304348,0,22.4347826086957,47.4465217391304
2021-04-24,"1 wk ahead inc death","06","USC-SI_kJalpha","California",205,5.70887578893571,0,180.867210379821,186.576086168757
2021-04-24,"1 wk ahead inc death","08","BPagano-RtDriven","Colorado",14.15582,5.87213276086957,0,2.47402347826087,8.34615623913044
2021-04-24,"1 wk ahead inc death","08","CEID-Walk","Colorado",29.265,2.35254304347826,18.7620434782609,0,21.1145865217391
2021-04-24,"1 wk ahead inc death","08","Covid19Sim-Simulator","Colorado",27.0056616009515,1.22308721441701,22.0814821616607,0,23.3045693760777
2021-04-24,"1 wk ahead inc death","08","CovidAnalytics-DELPHI","Colorado",29,2.12082307406348,19.4323007367286,0,21.5531238107921
2021-04-24,"1 wk ahead inc death","08","COVIDhub-baseline","Colorado",28,6.67655652173913,8.89130434782609,0,15.5678608695652
2021-04-24,"1 wk ahead inc death","08","COVIDhub-ensemble","Colorado",22,3.19826086956522,7.82608695652174,0,11.024347826087
2021-04-24,"1 wk ahead inc death","08","CU-select","Colorado",14,6.95652173913043,0.608695652173913,0,7.56521739130435
2021-04-24,"1 wk ahead inc death","08","epiforecasts-ensemble1","Colorado",26.6666666666667,2.25587246376812,15.1202898550725,0,17.3761623188406
2021-04-24,"1 wk ahead inc death","08","JHU_CSSE-DECOM","Colorado",32.7414569668011,2.08827646335458,22.7128655974828,0,24.8011420608373
2021-04-24,"1 wk ahead inc death","08","JHUAPL-Bucky","Colorado",28.0573744,5.36054738962609,8.78857465217391,0,14.1491220418
2021-04-24,"1 wk ahead inc death","08","Karlen-pypm","Colorado",20,3.00086956521739,7.65217391304348,0,10.6530434782609
2021-04-24,"1 wk ahead inc death","08","KITmetricslab-select_ensemble","Colorado",19.0081623676021,3.05894260546701,7.36568751628087,0,10.4246301217479
2021-04-24,"1 wk ahead inc death","08","LANL-GrowthRate","Colorado",22,1.63826086956522,14.4347826086957,0,16.0730434782609
2021-04-24,"1 wk ahead inc death","08","MIT_CritData-GBCF","Colorado",1,0.198695652173913,0.0434782608695652,0,0.242173913043478
2021-04-24,"1 wk ahead inc death","08","MOBS-GLEAM_COVID","Colorado",25.9571745844257,3.34781009205727,12.1925701299407,0,15.540380221998
2021-04-24,"1 wk ahead inc death","08","RobertWalraven-ESG","Colorado",18.56,3.34720869565217,6.85826086956522,0,10.2054695652174
2021-04-24,"1 wk ahead inc death","08","SteveMcConnell-CovidComplete","Colorado",24,3.61634782608696,7.87826086956522,0,11.4946086956522
2021-04-24,"1 wk ahead inc death","08","UA-EpiCovDA","Colorado",1,5.00695652173913,0.0434782608695652,0,5.0504347826087
2021-04-24,"1 wk ahead inc death","08","UCSD_NEU-DeepGLEAM","Colorado",30.5167692156208,17.5871945354513,2.74059887920277,0,20.327793414654
2021-04-24,"1 wk ahead inc death","08","UMass-MechBayes","Colorado",14,3.55173913043478,3.73913043478261,0,7.29086956521739
2021-04-24,"1 wk ahead inc death","08","USC-SI_kJalpha","Colorado",25,0.955920389298124,20.8626851819536,0,21.8186055712517
2021-04-24,"1 wk ahead inc death","09","BPagano-RtDriven","Connecticut",14.35222,4.29897576956522,3.40632434782609,0,7.7053001173913
2021-04-24,"1 wk ahead inc death","09","CEID-Walk","Connecticut",1.199,4.26313608695652,0.0521304347826086,0,4.31526652173913
2021-04-24,"1 wk ahead inc death","09","Covid19Sim-Simulator","Connecticut",18.6390690802637,1.35230826824097,13.8481053427262,0,15.2004136109672
2021-04-24,"1 wk ahead inc death","09","CovidAnalytics-DELPHI","Connecticut",11,2.83160356297548,2.99212702956522,0,5.8237305925407
2021-04-24,"1 wk ahead inc death","09","COVIDhub-baseline","Connecticut",1,6.62540024335026,0.0434782608695652,0,6.66887850421983
2021-04-24,"1 wk ahead inc death","09","COVIDhub-ensemble","Connecticut",8,3.84478260869565,0.695652173913043,0,4.5404347826087
2021-04-24,"1 wk ahead inc death","09","CU-select","Connecticut",7,6.95652173913043,0.304347826086957,0,7.26086956521739
2021-04-24,"1 wk ahead inc death","09","epiforecasts-ensemble1","Connecticut",2,3.4195652173913,0.0869565217391304,0,3.50652173913043
2021-04-24,"1 wk ahead inc death","09","JHU_CSSE-DECOM","Connecticut",9.46175712664545,2.80090756207061,2.90329863876544,0,5.70420620083605
2021-04-24,"1 wk ahead inc death","09","JHUAPL-Bucky","Connecticut",15.3792513,6.93750644810869,2.27436684782609,0,9.21187329593478
2021-04-24,"1 wk ahead inc death","09","Karlen-pypm","Connecticut",8,4.68608695652174,1.1304347826087,0,5.81652173913043
2021-04-24,"1 wk ahead inc death","09","KITmetricslab-select_ensemble","Connecticut",0.425227749031897,4.57554500532773,0.0184881630013868,0,4.59403316832912
2021-04-24,"1 wk ahead inc death","09","LANL-GrowthRate","Connecticut",12,2.15434782608696,4.08695652173913,0,6.24130434782609
2021-04-24,"1 wk ahead inc death","09","MIT_CritData-GBCF","Connecticut",3,0.198695652173913,2.04347826086957,0,2.24217391304348
2021-04-24,"1 wk ahead inc death","09","MOBS-GLEAM_COVID","Connecticut",3.93471740618943,2.17128923789622,0.509322092649943,0,2.68061133054616
2021-04-24,"1 wk ahead inc death","09","RobertWalraven-ESG","Connecticut",5.71,2.98129565217391,0,0.809130434782609,3.79042608695652
2021-04-24,"1 wk ahead inc death","09","SteveMcConnell-CovidComplete","Connecticut",10,6.18113043478261,0,2.06086956521739,8.242
2021-04-24,"1 wk ahead inc death","09","UA-EpiCovDA","Connecticut",26,5.86260869565217,6.17391304347826,0,12.0365217391304
2021-04-24,"1 wk ahead inc death","09","UCSD_NEU-DeepGLEAM","Connecticut",8.36279033557176,18.8651131044085,0.363599579807468,0,19.228712684216
2021-04-24,"1 wk ahead inc death","09","UMass-MechBayes","Connecticut",6,6.84,0,0.347826086956522,7.18782608695652
2021-04-24,"1 wk ahead inc death","09","USC-SI_kJalpha","Connecticut",10,1.56908404103017,8.63968441000621,0,10.2087684510364
2021-04-24,"1 wk ahead inc death","10","BPagano-RtDriven","Delaware",0.544650000000001,1.63107239565217,0.0236804347826087,0,1.65475283043478
2021-04-24,"1 wk ahead inc death","10","CEID-Walk","Delaware",11.514,2.11763913043478,0,3.62817391304348,5.74581304347826
2021-04-24,"1 wk ahead inc death","10","Covid19Sim-Simulator","Delaware",4.9932099157384,0.492747169410328,0,2.19189014866604,2.68463731807637
2021-04-24,"1 wk ahead inc death","10","CovidAnalytics-DELPHI","Delaware",9,1.23109444881848,0,4.0783140370264,5.30940848584489
2021-04-24,"1 wk ahead inc death","10","COVIDhub-baseline","Delaware",12,1.88150652173913,0,5.09565217391304,6.97715869565217
2021-04-24,"1 wk ahead inc death","10","COVIDhub-ensemble","Delaware",8,1.78173913043478,0,2.26086956521739,4.04260869565217
2021-04-24,"1 wk ahead inc death","10","CU-select","Delaware",1,6.25891304347826,0,0.0434782608695652,6.30239130434783
2021-04-24,"1 wk ahead inc death","10","epiforecasts-ensemble1","Delaware",11,2.74173913043478,0,3.60869565217391,6.3504347826087
2021-04-24,"1 wk ahead inc death","10","JHU_CSSE-DECOM","Delaware",3.56900625674793,1.77729381450222,0,0.436357187479654,2.21365100198187
2021-04-24,"1 wk ahead inc death","10","JHUAPL-Bucky","Delaware",1.6427059,2.19598024754435,0.0912751173913044,0,2.28725536493565
2021-04-24,"1 wk ahead inc death","10","Karlen-pypm","Delaware",13,1.9104347826087,0,5.78260869565217,7.69304347826087
2021-04-24,"1 wk ahead inc death","10","KITmetricslab-select_ensemble","Delaware",7.3195345604795,1.37272148314859,0,2.90054870660176,4.27327018975035
2021-04-24,"1 wk ahead inc death","10","LANL-GrowthRate","Delaware",5,1.57086956521739,0,1.08695652173913,2.65782608695652
2021-04-24,"1 wk ahead inc death","10","MIT_CritData-GBCF","Delaware",2,0.198695652173913,0,2,2.19869565217391
2021-04-24,"1 wk ahead inc death","10","MOBS-GLEAM_COVID","Delaware",13.7803961310217,1.70984213382239,0,6.66122096031045,8.37106309413284
2021-04-24,"1 wk ahead inc death","10","RobertWalraven-ESG","Delaware",9.02,0.934647826086957,0,4.90608695652174,5.8407347826087
2021-04-24,"1 wk ahead inc death","10","SteveMcConnell-CovidComplete","Delaware",10,2.57347826086957,0,4.50434782608696,7.07782608695652
2021-04-24,"1 wk ahead inc death","10","UA-EpiCovDA","Delaware",20,2.92913043478261,0,8.43478260869565,11.3639130434783
2021-04-24,"1 wk ahead inc death","10","UCSD_NEU-DeepGLEAM","Delaware",9.07211366031857,16.4525100116841,0,0.394439724361677,16.8469497360458
2021-04-24,"1 wk ahead inc death","10","UMass-MechBayes","Delaware",8,1.43130434782609,0,3.1304347826087,4.56173913043478
2021-04-24,"1 wk ahead inc death","10","USC-SI_kJalpha","Delaware",11,0.29918455212731,0,10.2138557036808,10.5130402558081
2021-04-24,"1 wk ahead inc death","12","BPagano-RtDriven","Florida",7.01033000000001,14.8969624478261,0.30479695652174,0,15.2017594043478
2021-04-24,"1 wk ahead inc death","12","CEID-Walk","Florida",2.96300000000002,24.1502134782609,0,0.128826086956523,24.2790395652174
2021-04-24,"1 wk ahead inc death","12","Covid19Sim-Simulator","Florida",73.311319662695,5.41853809900097,45.5141519766595,0,50.9326900756605
2021-04-24,"1 wk ahead inc death","12","CovidAnalytics-DELPHI","Florida",57,13.154716241955,17.1591720667417,0,30.3138883086967
2021-04-24,"1 wk ahead inc death","12","COVIDhub-baseline","Florida",18,23.3262913043478,1.79130434782609,0,25.1175956521739
2021-04-24,"1 wk ahead inc death","12","COVIDhub-ensemble","Florida",7,18.0217391304348,0.304347826086957,0,18.3260869565217
2021-04-24,"1 wk ahead inc death","12","CU-select","Florida",120,13.8858695652174,0,61.304347826087,75.1902173913043
2021-04-24,"1 wk ahead inc death","12","epiforecasts-ensemble1","Florida",32,17.7719739130435,0,4.43478260869565,22.2067565217391
2021-04-24,"1 wk ahead inc death","12","JHU_CSSE-DECOM","Florida",85.3210140575062,11.624122057007,37.9500245486971,0,49.5741466057041
2021-04-24,"1 wk ahead inc death","12","JHUAPL-Bucky","Florida",83.819265,65.8836114483913,8.03725900000001,0,73.9208704483913
2021-04-24,"1 wk ahead inc death","12","Karlen-pypm","Florida",38,17.8619565217391,0,6.34782608695652,24.2097826086957
2021-04-24,"1 wk ahead inc death","12","KITmetricslab-select_ensemble","Florida",18.828362661043,17.3303400797514,1.64553355870404,0,18.9758736384554
2021-04-24,"1 wk ahead inc death","12","LANL-GrowthRate","Florida",37,15.4578891304348,6.09565217391296,0,21.5535413043478
2021-04-24,"1 wk ahead inc death","12","MIT_CritData-GBCF","Florida",56,0.256521739130435,54.695652173913,0,54.9521739130435
2021-04-24,"1 wk ahead inc death","12","MOBS-GLEAM_COVID","Florida",44.03229262432,16.5463164538206,7.74857722210568,0,24.2948936759262
2021-04-24,"1 wk ahead inc death","12","RobertWalraven-ESG","Florida",24.82,16.5811652173913,0,2.83478260869565,19.415947826087
2021-04-24,"1 wk ahead inc death","12","SteveMcConnell-CovidComplete","Florida",15,19.1673913043478,0,1.24347826086957,20.4108695652174
2021-04-24,"1 wk ahead inc death","12","UA-EpiCovDA","Florida",8,18.8665217391304,0,0.347826086956522,19.214347826087
2021-04-24,"1 wk ahead inc death","12","UCSD_NEU-DeepGLEAM","Florida",41.9100296696081,24.1449015330168,4.76929641743565,0,28.9141979504525
2021-04-24,"1 wk ahead inc death","12","UMass-MechBayes","Florida",34,23.9921739130435,0,3.30434782608696,27.2965217391304
2021-04-24,"1 wk ahead inc death","12","USC-SI_kJalpha","Florida",5,3.47650895670939,0,1.682646936134,5.15915589284339
2021-04-24,"1 wk ahead inc death","13","BPagano-RtDriven","Georgia",110.57906,12.1325720869565,0,57.8463095652174,69.9788816521739
2021-04-24,"1 wk ahead inc death","13","CEID-Walk","Georgia",46.308,18.0419917391304,0,7.87921739130435,25.9212091304348
2021-04-24,"1 wk ahead inc death","13","Covid19Sim-Simulator","Georgia",70.855818189888,3.08553131143349,0,49.9978094950091,53.0833408064425
2021-04-24,"1 wk ahead inc death","13","CovidAnalytics-DELPHI","Georgia",56,15.3000642296195,14.5189037226019,0,29.8189679522214
2021-04-24,"1 wk ahead inc death","13","COVIDhub-baseline","Georgia",53,16.4246369565217,0,14.195652173913,30.6202891304348
2021-04-24,"1 wk ahead inc death","13","COVIDhub-ensemble","Georgia",39,12.6395652173913,0,7.26086956521739,19.9004347826087
2021-04-24,"1 wk ahead inc death","13","CU-select","Georgia",45,10.0217391304348,0,16.0869565217391,26.1086956521739
2021-04-24,"1 wk ahead inc death","13","epiforecasts-ensemble1","Georgia",53.666666666667,14.0052130434783,0,15.1478260869566,29.1530391304348
2021-04-24,"1 wk ahead inc death","13","JHU_CSSE-DECOM","Georgia",34.3511768509634,11.4031685236097,0,6.91366423624543,18.3168327598551
2021-04-24,"1 wk ahead inc death","13","JHUAPL-Bucky","Georgia",100.356946,23.3005250039391,26.9528363478261,0,50.2533613517652
2021-04-24,"1 wk ahead inc death","13","Karlen-pypm","Georgia",17,9.30391304347826,0,2.56521739130435,11.8691304347826
2021-04-24,"1 wk ahead inc death","13","KITmetricslab-select_ensemble","Georgia",2.864296001252,11.3178153167702,0.124534608750087,0,11.4423499255203
2021-04-24,"1 wk ahead inc death","13","LANL-GrowthRate","Georgia",32,10.842897826087,0,7.21739130434783,18.0602891304348
2021-04-24,"1 wk ahead inc death","13","MIT_CritData-GBCF","Georgia",1,0.209130434782609,0.0434782608695652,0,0.252608695652174
2021-04-24,"1 wk ahead inc death","13","MOBS-GLEAM_COVID","Georgia",60.7705589202001,12.4919143543608,0,19.0503148555418,31.5422292099026
2021-04-24,"1 wk ahead inc death","13","RobertWalraven-ESG","Georgia",38.88,9.76233043478261,0,10.8052173913043,20.567547826087
